point_id,time,ws_10,ws_30,ws_50,ws_70,ws_90,ws_120,ws_150,ws_200,wd_10,wd_30,wd_50,wd_70,wd_90,wd_120,wd_150,wd_200,tem_10,tem_30,tem_50,tem_70,tem_90,tem_120,tem_150,tem_200,rhu_10,rhu_30,rhu_50,rhu_70,rhu_90,rhu_120,rhu_150,rhu_200,sr,power
39.575:116.250,202208111520,3.486666667,3.883333333,4.173333233,4.426666667,4.656666667,4.826666667,4.903333233,5.053333267,201.88583,202.28508,202.59741,202.8694,203.1106,203.40266,203.66756,204.17459,30.18333333,29.69999967,29.45666667,29.22666667,28.993333,28.66,28.33,27.66666633,62.99,63.51666367,63.93333333,64.36,64.79,65.44999733,66.11,67.43999733,525.7180033,-76407
39.575:116.250,202208111525,3.493333333,3.894166667,4.186666542,4.443333333,4.675833333,4.848333333,4.926666542,5.079166583,201.88583,202.28508,202.59741,202.8694,203.1106,203.40266,203.66756,204.17459,30.18666667,29.70999958,29.46833333,29.24083333,29.00916625,28.6775,28.35,27.69083292,62.98,63.48833033,63.89916667,64.32,64.745,65.39749767,66.05,67.36749767,513.2012467,-75769
39.575:116.250,202208111530,3.5,3.905,4.19999985,4.46,4.695,4.87,4.94999985,5.1049999,201.88583,202.28508,202.59741,202.8694,203.1106,203.40266,203.66756,204.17459,30.19,29.7199995,29.48,29.255,29.0249995,28.695,28.37,27.7149995,62.97,63.459997,63.865,64.28,64.7,65.344998,65.99,67.294998,500.68449,-73236
39.575:116.250,202208111535,3.506666667,3.915833333,4.213333158,4.476666667,4.714166667,4.891666667,4.973333158,5.130833217,201.88583,202.28508,202.59741,202.8694,203.1106,203.40266,203.66756,204.17459,30.19333333,29.72999942,29.49166667,29.26916667,29.04083275,28.7125,28.39,27.73916608,62.96,63.43166367,63.83083333,64.24,64.655,65.29249833,65.93,67.22249833,488.1677333,-72046
39.575:116.250,202208111540,3.513333333,3.926666667,4.226666467,4.493333333,4.733333333,4.913333333,4.996666467,5.156666533,201.88583,202.28508,202.59741,202.8694,203.1106,203.40266,203.66756,204.17459,30.19666667,29.73999933,29.50333333,29.28333333,29.056666,28.73,28.41,27.76333267,62.95,63.40333033,63.79666667,64.2,64.61,65.23999867,65.87,67.14999867,475.6509767,-70229
39.575:116.250,202208111545,3.52,3.9375,4.239999775,4.51,4.7525,4.935,5.019999775,5.18249985,201.88583,202.28508,202.59741,202.8694,203.1106,203.40266,203.66756,204.17459,30.2,29.74999925,29.515,29.2975,29.07249925,28.7475,28.43,27.78749925,62.94,63.374997,63.7625,64.16,64.565,65.187499,65.81,67.077499,463.13422,-68688
39.575:116.250,202208111550,3.526666667,3.948333333,4.253333083,4.526666667,4.771666667,4.956666667,5.043333083,5.208333167,202.1587233,202.5594633,202.8738733,203.1469833,203.38849,203.6857233,203.95766,204.4758267,30.20333333,29.75999917,29.52666667,29.31166667,29.0883325,28.765,28.45,27.81166583,62.93,63.34666367,63.72833333,64.12,64.52,65.13499933,65.75,67.00499933,450.6174633,-67123
39.575:116.250,202208111555,3.533333333,3.959166667,4.266666392,4.543333333,4.790833333,4.978333333,5.066666392,5.234166483,202.4316167,202.8338467,203.1503367,203.4245667,203.66638,203.9687867,204.24776,204.7770633,30.20666667,29.76999908,29.53833333,29.32583333,29.10416575,28.7825,28.47,27.83583242,62.92,63.31833033,63.69416667,64.08,64.475,65.08249967,65.69,66.93249967,438.1007067,-64312
39.575:116.250,202208111600,3.54,3.97,4.2799997,4.56,4.81,5,5.0899997,5.2599998,202.70451,203.10823,203.4268,203.70215,203.94427,204.25185,204.53786,205.0783,30.21,29.779999,29.55,29.34,29.119999,28.8,28.49,27.859999,62.91,63.289997,63.66,64.04,64.43,65.03,65.63,66.86,425.58395,-62725
39.575:116.250,202208111605,3.545,3.979166667,4.292499725,4.574166667,4.828333308,5.02,5.111666392,5.284166458,202.70451,203.10823,203.4268,203.70215,203.94427,204.25185,204.53786,205.0783,30.20333333,29.78249908,29.55583325,29.34666667,29.12916575,28.81166658,28.50333333,27.87749908,62.935,63.29499725,63.65749975,64.03249975,64.41666667,65.01,65.60249958,66.81833333,411.9365508,-61256
39.575:116.250,202208111610,3.55,3.988333333,4.30499975,4.588333333,4.846666617,5.04,5.133333083,5.308333117,202.70451,203.10823,203.4268,203.70215,203.94427,204.25185,204.53786,205.0783,30.19666667,29.78499917,29.5616665,29.35333333,29.1383325,28.82333317,28.51666667,27.89499917,62.96,63.2999975,63.6549995,64.0249995,64.40333333,64.99,65.57499917,66.77666667,398.2891517,-58406
39.575:116.250,202208111615,3.555,3.9975,4.317499775,4.6025,4.864999925,5.06,5.154999775,5.332499775,202.70451,203.10823,203.4268,203.70215,203.94427,204.25185,204.53786,205.0783,30.19,29.78749925,29.56749975,29.36,29.14749925,28.83499975,28.53,27.91249925,62.985,63.30499775,63.65249925,64.01749925,64.39,64.97,65.54749875,66.735,384.6417525,-56506
39.575:116.250,202208111620,3.56,4.006666667,4.3299998,4.616666667,4.883333233,5.08,5.176666467,5.356666433,202.70451,203.10823,203.4268,203.70215,203.94427,204.25185,204.53786,205.0783,30.18333333,29.78999933,29.573333,29.36666667,29.156666,28.84666633,28.54333333,27.92999933,63.01,63.309998,63.649999,64.009999,64.37666667,64.95,65.51999833,66.69333333,370.9943533,-54406
39.575:116.250,202208111625,3.565,4.015833333,4.342499825,4.630833333,4.901666542,5.1,5.198333158,5.380833092,202.70451,203.10823,203.4268,203.70215,203.94427,204.25185,204.53786,205.0783,30.17666667,29.79249942,29.57916625,29.37333333,29.16583275,28.85833292,28.55666667,27.94749942,63.035,63.31499825,63.64749875,64.00249875,64.36333333,64.93,65.49249792,66.65166667,357.3469542,-52643
39.575:116.250,202208111630,3.57,4.025,4.35499985,4.645,4.91999985,5.12,5.21999985,5.40499975,202.70451,203.10823,203.4268,203.70215,203.94427,204.25185,204.53786,205.0783,30.17,29.7949995,29.5849995,29.38,29.1749995,28.8699995,28.57,27.9649995,63.06,63.3199985,63.6449985,63.9949985,64.35,64.91,65.4649975,66.61,343.699555,-50286
39.575:116.250,202208111635,3.575,4.034166667,4.367499875,4.659166667,4.938333158,5.14,5.241666542,5.429166408,202.70451,203.10823,203.4268,203.70215,203.94427,204.25185,204.53786,205.0783,30.16333333,29.79749958,29.59083275,29.38666667,29.18416625,28.88166608,28.58333333,27.98249958,63.085,63.32499875,63.64249825,63.98749825,64.33666667,64.89,65.43749708,66.56833333,330.0521558,-48151
39.575:116.250,202208111640,3.58,4.043333333,4.3799999,4.673333333,4.956666467,5.16,5.263333233,5.453333067,202.70451,203.10823,203.4268,203.70215,203.94427,204.25185,204.53786,205.0783,30.15666667,29.79999967,29.596666,29.39333333,29.193333,28.89333267,28.59666667,27.99999967,63.11,63.329999,63.639998,63.979998,64.32333333,64.87,65.40999667,66.52666667,316.4047567,-46095
39.575:116.250,202208111645,3.585,4.0525,4.392499925,4.6875,4.974999775,5.18,5.284999925,5.477499725,202.70451,203.10823,203.4268,203.70215,203.94427,204.25185,204.53786,205.0783,30.15,29.80249975,29.60249925,29.4,29.20249975,28.90499925,28.61,28.01749975,63.135,63.33499925,63.63749775,63.97249775,64.31,64.85,65.38249625,66.485,302.7573575,-43951
39.575:116.250,202208111650,3.59,4.061666667,4.40499995,4.701666667,4.993333083,5.2,5.306666617,5.501666383,202.7742433,203.18408,203.5068333,203.7852433,204.02931,204.3442267,204.63937,205.1956267,30.14333333,29.80499983,29.6083325,29.40666667,29.2116665,28.91666583,28.62333333,28.03499983,63.16,63.3399995,63.6349975,63.9649975,64.29666667,64.83,65.35499583,66.44333333,289.1099583,-41287
39.575:116.250,202208111655,3.595,4.070833333,4.417499975,4.715833333,5.011666392,5.22,5.328333308,5.525833042,202.8439767,203.25993,203.5868667,203.8683367,204.11435,204.4366033,204.74088,205.3129533,30.13666667,29.80749992,29.61416575,29.41333333,29.22083325,28.92833242,28.63666667,28.05249992,63.185,63.34499975,63.63249725,63.95749725,64.28333333,64.81,65.32749542,66.40166667,275.4625592,-39246
39.575:116.250,202208111700,3.6,4.08,4.43,4.73,5.0299997,5.24,5.35,5.5499997,202.91371,203.33578,203.6669,203.95143,204.19939,204.52898,204.84239,205.43028,30.13,29.81,29.619999,29.42,29.23,28.939999,28.65,28.07,63.21,63.35,63.629997,63.949997,64.27,64.79,65.299995,66.36,261.81516,-36740
39.575:116.250,202208111705,3.56666665,4.0525,4.4125,4.724166667,5.0349997,5.253333333,5.3675,5.574166367,202.91371,203.33578,203.6669,203.95143,204.19939,204.52898,204.84239,205.43028,30.02916667,29.72499992,29.54083242,29.34583325,29.16083333,28.87666575,28.59333333,28.02583325,63.66583333,63.75333292,64.01166392,64.31083058,64.61166625,65.10416667,65.58749542,66.59833333,250.1831946,-34418
39.575:116.250,202208111710,3.5333333,4.025,4.395,4.718333333,5.0399997,5.266666667,5.385,5.598333033,202.91371,203.33578,203.6669,203.95143,204.19939,204.52898,204.84239,205.43028,29.92833333,29.63999983,29.46166583,29.2716665,29.09166667,28.8133325,28.53666667,27.9816665,64.12166667,64.15666583,64.39333083,64.67166417,64.9533325,65.41833333,65.87499583,66.83666667,238.5512292,-31697
39.575:116.250,202208111715,3.49999995,3.9975,4.3775,4.7125,5.0449997,5.28,5.4025,5.6224997,202.91371,203.33578,203.6669,203.95143,204.19939,204.52898,204.84239,205.43028,29.8275,29.55499975,29.38249925,29.19749975,29.0225,28.74999925,28.48,27.93749975,64.5775,64.55999875,64.77499775,65.03249775,65.29499875,65.7325,66.16249625,67.075,226.9192638,-29921
39.575:116.250,202208111720,3.4666666,3.97,4.36,4.706666667,5.0499997,5.293333333,5.42,5.646666367,202.91371,203.33578,203.6669,203.95143,204.19939,204.52898,204.84239,205.43028,29.72666667,29.46999967,29.30333267,29.123333,28.95333333,28.686666,28.42333333,27.893333,65.03333333,64.96333167,65.15666467,65.39333133,65.636665,66.04666667,66.44999667,67.31333333,215.2872984,-27616
39.575:116.250,202208111725,3.43333325,3.9425,4.3425,4.700833333,5.0549997,5.306666667,5.4375,5.670833033,202.91371,203.33578,203.6669,203.95143,204.19939,204.52898,204.84239,205.43028,29.62583333,29.38499958,29.22416608,29.04916625,28.88416667,28.62333275,28.36666667,27.84916625,65.48916667,65.36666458,65.53833158,65.75416492,65.97833125,66.36083333,66.73749708,67.55166667,203.6553329,-25740
39.575:116.250,202208111730,3.3999999,3.915,4.325,4.695,5.0599997,5.32,5.455,5.6949997,202.91371,203.33578,203.6669,203.95143,204.19939,204.52898,204.84239,205.43028,29.525,29.2999995,29.1449995,28.9749995,28.815,28.5599995,28.31,27.8049995,65.945,65.7699975,65.9199985,66.1149985,66.3199975,66.675,67.0249975,67.79,192.0233675,-23484
39.575:116.250,202208111735,3.36666655,3.8875,4.3075,4.689166667,5.0649997,5.333333333,5.4725,5.719166367,202.91371,203.33578,203.6669,203.95143,204.19939,204.52898,204.84239,205.43028,29.42416667,29.21499942,29.06583292,28.90083275,28.74583333,28.49666625,28.25333333,27.76083275,66.40083333,66.17333042,66.30166542,66.47583208,66.66166375,66.98916667,67.31249792,68.02833333,180.3914021,-21518
39.575:116.250,202208111740,3.3333332,3.86,4.29,4.683333333,5.0699997,5.346666667,5.49,5.743333033,202.91371,203.33578,203.6669,203.95143,204.19939,204.52898,204.84239,205.43028,29.32333333,29.12999933,28.98666633,28.826666,28.67666667,28.433333,28.19666667,27.716666,66.85666667,66.57666333,66.68333233,66.83666567,67.00333,67.30333333,67.59999833,68.26666667,168.7594367,-19916
39.575:116.250,202208111745,3.29999985,3.8325,4.2725,4.6775,5.0749997,5.36,5.5075,5.7674997,202.91371,203.33578,203.6669,203.95143,204.19939,204.52898,204.84239,205.43028,29.2225,29.04499925,28.90749975,28.75249925,28.6075,28.36999975,28.14,27.67249925,67.3125,66.97999625,67.06499925,67.19749925,67.34499625,67.6175,67.88749875,68.505,157.1274713,-17938
39.575:116.250,202208111750,3.2666665,3.805,4.255,4.671666667,5.0799997,5.373333333,5.525,5.791666367,200.9881333,201.9190067,202.57847,203.0880633,203.5004667,204.0330133,204.53783,205.4797533,29.12166667,28.95999917,28.82833317,28.6783325,28.53833333,28.3066665,28.08333333,27.6283325,67.76833333,67.38332917,67.44666617,67.55833283,67.6866625,67.93166667,68.17499917,68.74333333,145.4955059,-15804
39.575:116.250,202208111755,3.23333315,3.7775,4.2375,4.665833333,5.0849997,5.386666667,5.5425,5.815833033,199.0625567,200.5022333,201.49004,202.2246967,202.8015433,203.5370467,204.23327,205.5292267,29.02083333,28.87499908,28.74916658,28.60416575,28.46916667,28.24333325,28.02666667,27.58416575,68.22416667,67.78666208,67.82833308,67.91916642,68.02832875,68.24583333,68.46249958,68.98166667,133.8635404,-14101
39.575:116.250,202208111800,3.1999998,3.75,4.22,4.66,5.0899997,5.4,5.56,5.8399997,197.13698,199.08546,200.40161,201.36133,202.10262,203.04108,203.92871,205.5787,28.92,28.789999,28.67,28.529999,28.4,28.18,27.97,27.539999,68.68,68.189995,68.21,68.28,68.369995,68.56,68.75,69.22,122.231575,-12051
39.575:116.250,202208111805,3.174166475,3.736666667,4.22,4.673333308,5.114999725,5.430833333,5.593333333,5.874166392,197.13698,199.08546,200.40161,201.36133,202.10262,203.04108,203.92871,205.5787,28.78249992,28.68333242,28.57333333,28.44333242,28.31999992,28.1075,27.90499992,27.48749908,69.26166633,68.67082875,68.65333333,68.69083333,68.75416175,68.91833333,69.0825,69.50833333,113.3887523,-10497
39.575:116.250,202208111810,3.14833315,3.723333333,4.22,4.686666617,5.13999975,5.461666667,5.626666667,5.908333083,197.13698,199.08546,200.40161,201.36133,202.10262,203.04108,203.92871,205.5787,28.64499983,28.57666583,28.47666667,28.35666583,28.23999983,28.035,27.83999983,27.43499917,69.84333267,69.1516625,69.09666667,69.10166667,69.1383285,69.27666667,69.415,69.79666667,104.5459295,-8954
39.575:116.250,202208111815,3.122499825,3.71,4.22,4.699999925,5.164999775,5.4925,5.66,5.942499775,197.13698,199.08546,200.40161,201.36133,202.10262,203.04108,203.92871,205.5787,28.50749975,28.46999925,28.38,28.26999925,28.15999975,27.9625,27.77499975,27.38249925,70.424999,69.63249625,69.54,69.5125,69.52249525,69.635,69.7475,70.085,95.70310675,-7601
39.575:116.250,202208111820,3.0966665,3.696666667,4.22,4.713333233,5.1899998,5.523333333,5.693333333,5.976666467,197.13698,199.08546,200.40161,201.36133,202.10262,203.04108,203.92871,205.5787,28.36999967,28.36333267,28.28333333,28.18333267,28.07999967,27.89,27.70999967,27.32999933,71.00666533,70.11333,69.98333333,69.92333333,69.906662,69.99333333,70.08,70.37333333,86.860284,-6297
39.575:116.250,202208111825,3.070833175,3.683333333,4.22,4.726666542,5.214999825,5.554166667,5.726666667,6.010833158,197.13698,199.08546,200.40161,201.36133,202.10262,203.04108,203.92871,205.5787,28.23249958,28.25666608,28.18666667,28.09666608,27.99999958,27.8175,27.64499958,27.27749942,71.58833167,70.59416375,70.42666667,70.33416667,70.29082875,70.35166667,70.4125,70.66166667,78.01746125,-5211
39.575:116.250,202208111830,3.04499985,3.67,4.22,4.73999985,5.23999985,5.585,5.76,6.04499985,197.13698,199.08546,200.40161,201.36133,202.10262,203.04108,203.92871,205.5787,28.0949995,28.1499995,28.09,28.0099995,27.9199995,27.745,27.5799995,27.2249995,72.169998,71.0749975,70.87,70.745,70.6749955,70.71,70.745,70.95,69.1746385,-4258
39.575:116.250,202208111835,3.019166525,3.656666667,4.22,4.753333158,5.264999875,5.615833333,5.793333333,6.079166542,197.13698,199.08546,200.40161,201.36133,202.10262,203.04108,203.92871,205.5787,27.95749942,28.04333292,27.99333333,27.92333292,27.83999942,27.6725,27.51499942,27.17249958,72.75166433,71.55583125,71.31333333,71.15583333,71.05916225,71.06833333,71.0775,71.23833333,60.33181575,-3436
39.575:116.250,202208111840,2.9933332,3.643333333,4.22,4.766666467,5.2899999,5.646666667,5.826666667,6.113333233,197.13698,199.08546,200.40161,201.36133,202.10262,203.04108,203.92871,205.5787,27.81999933,27.93666633,27.89666667,27.83666633,27.75999933,27.6,27.44999933,27.11999967,73.33333067,72.036665,71.75666667,71.56666667,71.443329,71.42666667,71.41,71.52666667,51.488993,-2773
39.575:116.250,202208111845,2.967499875,3.63,4.22,4.779999775,5.314999925,5.6775,5.86,6.147499925,197.13698,199.08546,200.40161,201.36133,202.10262,203.04108,203.92871,205.5787,27.68249925,27.82999975,27.8,27.74999975,27.67999925,27.5275,27.38499925,27.06749975,73.914997,72.51749875,72.2,71.9775,71.82749575,71.785,71.7425,71.815,42.64617025,-2184
39.575:116.250,202208111850,2.94166655,3.616666667,4.22,4.793333083,5.33999995,5.708333333,5.893333333,6.181666617,195.3525867,197.8499867,198.9883067,200.22873,201.1721133,202.3494733,203.4609267,205.4760567,27.54499917,27.72333317,27.70333333,27.66333317,27.59999917,27.455,27.31999917,27.01499983,74.49666333,72.9983325,72.64333333,72.38833333,72.2116625,72.14333333,72.075,72.10333333,33.8033475,-1678
39.575:116.250,202208111855,2.915833225,3.603333333,4.22,4.806666392,5.364999975,5.739166667,5.926666667,6.215833308,193.5681933,196.6145133,197.5750033,199.09613,200.2416067,201.6578667,202.9931433,205.3734133,27.40749908,27.61666658,27.60666667,27.57666658,27.51999908,27.3825,27.25499908,26.96249992,75.07832967,73.47916625,73.08666667,72.79916667,72.59582925,72.50166667,72.4075,72.39166667,24.96052475,-1221
39.575:116.250,202208111900,2.8899999,3.59,4.22,4.8199997,5.39,5.77,5.96,6.25,191.7838,195.37904,196.1617,197.96353,199.3111,200.96626,202.52536,205.27077,27.269999,27.51,27.51,27.49,27.439999,27.31,27.189999,26.91,75.659996,73.96,73.53,73.21,72.979996,72.86,72.74,72.68,16.117702,-923
39.575:116.250,202208111905,2.879166575,3.591666667,4.235833333,4.850833058,5.434166667,5.8208333,6.013333333,6.299166642,191.7838,195.37904,196.1617,197.96353,199.3111,200.96626,202.52536,205.27077,27.16833242,27.40583333,27.41,27.39583325,27.35166575,27.23083325,27.11916575,26.8525,76.12832967,74.455833,74.01666625,73.68166625,73.434163,73.2825,73.13083333,73.01166633,14.77456017,-552
39.575:116.250,202208111910,2.86833325,3.593333333,4.251666667,4.881666417,5.478333333,5.8716666,6.066666667,6.348333283,191.7838,195.37904,196.1617,197.96353,199.3111,200.96626,202.52536,205.27077,27.06666583,27.30166667,27.31,27.3016665,27.2633325,27.1516665,27.0483325,26.795,76.59666333,74.951666,74.5033325,74.1533325,73.88833,73.705,73.52166667,73.34333267,13.43141833,-245
39.575:116.250,202208111915,2.857499925,3.595,4.2675,4.912499775,5.5225,5.9224999,6.12,6.397499925,191.7838,195.37904,196.1617,197.96353,199.3111,200.96626,202.52536,205.27077,26.96499925,27.1975,27.21,27.20749975,27.17499925,27.07249975,26.97749925,26.7375,77.064997,75.447499,74.98999875,74.62499875,74.342497,74.1275,73.9125,73.674999,12.0882765,-22
39.575:116.250,202208111940,2.8033333,3.603333333,4.346666667,5.066666567,5.743333333,6.1766664,6.386666667,6.643333133,191.7838,195.37904,196.1617,197.96353,199.3111,200.96626,202.52536,205.27077,26.45666633,26.67666667,26.71,26.736666,26.733333,26.676666,26.623333,26.45,79.40666533,77.926664,77.42333,76.98333,76.613332,76.24,75.86666667,75.33333067,5.372567333,0
39.575:116.250,202208111945,2.792499975,3.605,4.3625,5.097499925,5.7875,6.2274997,6.44,6.692499775,191.7838,195.37904,196.1617,197.96353,199.3111,200.96626,202.52536,205.27077,26.35499975,26.5725,26.61,26.64249925,26.64499975,26.59749925,26.55249975,26.3925,79.874999,78.422497,77.90999625,77.45499625,77.067499,76.6625,76.2575,75.664997,4.0294255,0
39.575:116.250,202208111950,2.878333317,3.709999933,4.475,5.21499995,5.915,6.3849998,6.616666667,6.89499975,189.67331,193.6087367,195.12968,197.0298133,198.4541233,200.26518,201.99744,205.1760233,26.27999983,26.44499967,26.46333333,26.4749995,26.46666617,26.41833283,26.3716665,26.225,80.57333267,79.32833133,78.8899975,78.49666417,78.151666,77.76166667,77.37166667,76.739998,2.686283667,0
39.575:116.250,202208111955,2.964166658,3.814999867,4.5875,5.332499975,6.0425,6.5424999,6.793333333,7.097499725,187.56282,191.8384333,194.09766,196.0960967,197.5971467,199.5641,201.46952,205.0812767,26.20499992,26.31749933,26.31666667,26.30749975,26.28833258,26.23916642,26.19083325,26.0575,81.27166633,80.23416567,79.86999875,79.53833208,79.235833,78.86083333,78.48583333,77.814999,1.343141833,0
39.575:116.250,202208112000,3.05,3.9199998,4.7,5.45,6.17,6.7,6.97,7.2999997,185.45233,190.06813,193.06564,195.16238,196.74017,198.86302,200.9416,204.98653,26.13,26.189999,26.17,26.14,26.109999,26.06,26.01,25.89,81.97,81.14,80.85,80.58,80.32,79.96,79.6,78.89,0,0
39.575:116.250,202208112005,3.031666667,3.8999998,4.678333333,5.4275,6.1475,6.678333333,6.950833333,7.283333058,185.45233,190.06813,193.06564,195.16238,196.74017,198.86302,200.9416,204.98653,26.07916658,26.13916575,26.12,26.09083333,26.06166567,26.01416667,25.96583333,25.85166667,82.23249958,81.40416667,81.11166667,80.84083333,80.57833333,80.2125,79.84666667,79.11416667,0,0
39.575:116.250,202208112010,3.013333333,3.8799998,4.656666667,5.405,6.125,6.656666667,6.931666667,7.266666417,185.45233,190.06813,193.06564,195.16238,196.74017,198.86302,200.9416,204.98653,26.02833317,26.0883325,26.07,26.04166667,26.01333233,25.96833333,25.92166667,25.81333333,82.49499917,81.66833333,81.37333333,81.10166667,80.83666667,80.465,80.09333333,79.33833333,0,0
39.575:116.250,202208112015,2.995,3.8599998,4.635,5.3825,6.1025,6.635,6.9125,7.249999775,185.45233,190.06813,193.06564,195.16238,196.74017,198.86302,200.9416,204.98653,25.97749975,26.03749925,26.02,25.9925,25.964999,25.9225,25.8775,25.775,82.75749875,81.9325,81.635,81.3625,81.095,80.7175,80.34,79.5625,0,0
39.575:116.250,202208112020,2.976666667,3.8399998,4.613333333,5.36,6.08,6.613333333,6.893333333,7.233333133,185.45233,190.06813,193.06564,195.16238,196.74017,198.86302,200.9416,204.98653,25.92666633,25.986666,25.97,25.94333333,25.91666567,25.87666667,25.83333333,25.73666667,83.01999833,82.19666667,81.89666667,81.62333333,81.35333333,80.97,80.58666667,79.78666667,0,0
39.575:116.250,202208112025,2.958333333,3.8199998,4.591666667,5.3375,6.0575,6.591666667,6.874166667,7.216666492,185.45233,190.06813,193.06564,195.16238,196.74017,198.86302,200.9416,204.98653,25.87583292,25.93583275,25.92,25.89416667,25.86833233,25.83083333,25.78916667,25.69833333,83.28249792,82.46083333,82.15833333,81.88416667,81.61166667,81.2225,80.83333333,80.01083333,0,0
39.575:116.250,202208112030,2.94,3.7999998,4.57,5.315,6.035,6.57,6.855,7.19999985,185.45233,190.06813,193.06564,195.16238,196.74017,198.86302,200.9416,204.98653,25.8249995,25.8849995,25.87,25.845,25.819999,25.785,25.745,25.66,83.5449975,82.725,82.42,82.145,81.87,81.475,81.08,80.235,0,0
39.575:116.250,202208112035,2.921666667,3.7799998,4.548333333,5.2925,6.0125,6.548333333,6.835833333,7.183333208,185.45233,190.06813,193.06564,195.16238,196.74017,198.86302,200.9416,204.98653,25.77416608,25.83416625,25.82,25.79583333,25.77166567,25.73916667,25.70083333,25.62166667,83.80749708,82.98916667,82.68166667,82.40583333,82.12833333,81.7275,81.32666667,80.45916667,0,0
39.575:116.250,202208112040,2.903333333,3.7599998,4.526666667,5.27,5.99,6.526666667,6.816666667,7.166666567,185.45233,190.06813,193.06564,195.16238,196.74017,198.86302,200.9416,204.98653,25.72333267,25.783333,25.77,25.74666667,25.72333233,25.69333333,25.65666667,25.58333333,84.06999667,83.25333333,82.94333333,82.66666667,82.38666667,81.98,81.57333333,80.68333333,0,0
39.575:116.250,202208112045,2.885,3.7399998,4.505,5.2475,5.9675,6.505,6.7975,7.149999925,185.45233,190.06813,193.06564,195.16238,196.74017,198.86302,200.9416,204.98653,25.67249925,25.73249975,25.72,25.6975,25.674999,25.6475,25.6125,25.545,84.33249625,83.5175,83.205,82.9275,82.645,82.2325,81.82,80.9075,0,0
39.575:116.250,202208112050,2.866666667,3.7199998,4.483333333,5.225,5.945,6.483333333,6.778333333,7.133333283,184.6361033,189.4580533,192.5477267,194.69116,196.2935667,198.4987133,200.6805433,204.8788833,25.62166583,25.6816665,25.67,25.64833333,25.62666567,25.60166667,25.56833333,25.50666667,84.59499583,83.78166667,83.46666667,83.18833333,82.90333333,82.485,82.06666667,81.13166667,0,0
39.575:116.250,202208112055,2.848333333,3.6999998,4.461666667,5.2025,5.9225,6.461666667,6.759166667,7.116666642,183.8198767,188.8479767,192.0298133,194.21994,195.8469633,198.1344067,200.4194867,204.7712367,25.57083242,25.63083325,25.62,25.59916667,25.57833233,25.55583333,25.52416667,25.46833333,84.85749542,84.04583333,83.72833333,83.44916667,83.16166667,82.7375,82.31333333,81.35583333,0,0
39.575:116.250,202208112100,2.83,3.6799998,4.44,5.18,5.9,6.44,6.74,7.1,183.00365,188.2379,191.5119,193.74872,195.40036,197.7701,200.15843,204.66359,25.519999,25.58,25.57,25.55,25.529999,25.51,25.48,25.43,85.119995,84.31,83.99,83.71,83.42,82.99,82.56,81.58,0,0
39.575:116.250,202208112105,2.805,3.65083315,4.409166642,5.1475,5.865833333,6.407499975,6.709999967,7.07166665,183.00365,188.2379,191.5119,193.74872,195.40036,197.7701,200.15843,204.66359,25.47083242,25.53166667,25.5225,25.505,25.48666575,25.46833333,25.44083333,25.39666658,85.37249542,84.5575,84.23416667,83.94916667,83.655,83.218333,82.78166667,81.77833333,0,0
39.575:116.250,202208112110,2.78,3.6216665,4.378333283,5.115,5.831666667,6.37499995,6.679999933,7.0433333,183.00365,188.2379,191.5119,193.74872,195.40036,197.7701,200.15843,204.66359,25.42166583,25.48333333,25.475,25.46,25.4433325,25.42666667,25.40166667,25.36333317,85.62499583,84.805,84.47833333,84.18833333,83.89,83.446666,83.00333333,81.97666667,0,0
39.575:116.250,202208112115,2.755,3.59249985,4.347499925,5.0825,5.7975,6.342499925,6.6499999,7.01499995,183.00365,188.2379,191.5119,193.74872,195.40036,197.7701,200.15843,204.66359,25.37249925,25.435,25.4275,25.415,25.39999925,25.385,25.3625,25.32999975,85.87749625,85.0525,84.7225,84.4275,84.125,83.674999,83.225,82.175,0,0
39.575:116.250,202208112120,2.73,3.5633332,4.316666567,5.05,5.763333333,6.3099999,6.619999867,6.9866666,183.00365,188.2379,191.5119,193.74872,195.40036,197.7701,200.15843,204.66359,25.32333267,25.38666667,25.38,25.37,25.356666,25.34333333,25.32333333,25.29666633,86.12999667,85.3,84.96666667,84.66666667,84.36,83.903332,83.44666667,82.37333333,0,0
39.575:116.250,202208112125,2.705,3.53416655,4.285833208,5.0175,5.729166667,6.277499875,6.589999833,6.95833325,183.00365,188.2379,191.5119,193.74872,195.40036,197.7701,200.15843,204.66359,25.27416608,25.33833333,25.3325,25.325,25.31333275,25.30166667,25.28416667,25.26333292,86.38249708,85.5475,85.21083333,84.90583333,84.595,84.131665,83.66833333,82.57166667,0,0
39.575:116.250,202208112130,2.68,3.5049999,4.25499985,4.985,5.695,6.24499985,6.5599998,6.9299999,183.00365,188.2379,191.5119,193.74872,195.40036,197.7701,200.15843,204.66359,25.2249995,25.29,25.285,25.28,25.2699995,25.26,25.245,25.2299995,86.6349975,85.795,85.455,85.145,84.83,84.359998,83.89,82.77,0,0
39.575:116.250,202208112135,2.655,3.47583325,4.224166492,4.9525,5.660833333,6.212499825,6.529999767,6.90166655,183.00365,188.2379,191.5119,193.74872,195.40036,197.7701,200.15843,204.66359,25.17583292,25.24166667,25.2375,25.235,25.22666625,25.21833333,25.20583333,25.19666608,86.88749792,86.0425,85.69916667,85.38416667,85.065,84.588331,84.11166667,82.96833333,0,0
